id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction,Outlier_IQR
6890,0,33,49,12,5,0.0,6,4.0,0,False
6893,1,32,47,12,3,0.0,8,2.9240564256909094,0,False
6896,0,22,19,12,2,0.0,6,4.0,0,False
6897,0,31,12,12,4,0.0,6,4.0,0,False
6908,1,33,22,12,4,0.0,10,2.0,0,False
6912,0,29,19,12,1,0.0,6,5.0,0,False
6932,1,23,44,12,3,0.0,9,1.0,0,False
6933,1,28,47,12,3,0.0,8,4.0,0,False
6934,0,31,10,12,1,0.0,9,2.0,0,False
6935,0,22,43,12,4,0.0,8,2.8694982547758143,0,False
6937,1,31,46,12,3,0.0,9,1.0,0,False
6941,1,19,6,12,3,0.0,8,5.0,0,False
6942,0,25,18,12,5,0.0,8,3.0,0,False
6943,1,25,38,12,5,0.0,9,3.0,0,False
6944,0,24,18,12,2,0.0,7,4.0,0,False
6947,0,18,18,12,5,0.0,9,4.0,0,False
6953,0,19,38,12,3,0.0,6,3.0,0,False
6958,1,31,23,12,4,0.0,7,2.0,0,False
6959,0,75,30,12,5,0.0,7,4.0,0,True
6963,0,25,37,12,4,0.0,9,5.0,0,False
6965,0,20,12,12,4,0.0,10,2.0,0,False
6971,0,31,12,12,5,0.0,7,2.8143231440064413,0,False
6978,1,24,22,12,1,0.0,10,4.0,0,False
6982,1,29,36,12,2,0.0,7,3.0,0,False
6983,0,34,2,12,2,0.0,6,2.0,0,False
7002,1,31,18,12,2,0.0,10,2.9469379200033505,0,False
7008,1,29,18,12,4,0.0,10,4.0,0,False
7009,0,27,23,12,5,0.0,6,1.0,0,False
7010,1,21,18,12,5,0.0,9,2.663485907896395,0,False
7018,1,33,42,12,4,0.0,10,4.0,0,False
7030,0,20,12,12,4,0.0,10,4.0,0,False
7032,1,32,17,12,3,0.0,7,1.0,0,False
7043,1,18,48,12,5,0.0,9,1.0,0,False
7047,1,28,7,12,2,0.0,7,3.0795720566502074,0,False
7050,0,26,4,12,5,0.0,6,4.0,0,False
7059,0,26,27,12,5,0.0,10,2.677498165468254,0,False
7065,0,33,18,12,1,0.0,7,3.0,0,False
7071,1,30,47,12,5,0.0,9,4.0,0,False
7081,0,23,4,12,5,0.0,10,1.0,0,False
7082,0,33,18,12,2,0.0,8,4.0,0,False
7085,1,28,18,12,2,0.0,8,2.0,0,False
7093,1,21,23,12,5,0.0,8,1.0,0,False
7099,0,26,18,12,4,0.0,8,5.0,0,False
7104,1,30,10,12,3,0.0,9,3.0,0,False
7105,0,19,42,12,3,0.0,6,3.064284877439662,0,False
7106,0,33,30,12,3,0.0,7,1.0,0,False
7110,1,25,23,12,2,0.0,10,5.0,0,False
7111,1,18,46,12,4,0.0,8,2.0,0,False
7112,1,33,2,12,5,0.0,9,4.0,0,False
7113,1,18,42,12,1,0.0,7,2.0,0,False
7118,1,32,15,12,4,0.0,9,2.0,0,False
7122,0,31,42,12,4,0.0,8,4.0,0,False
7131,1,24,2,12,4,0.0,9,4.0,0,False
7134,0,22,7,12,5,0.0,6,1.0,0,False
7138,0,20,49,12,3,0.0,5,2.0,0,False
7147,0,28,44,12,3,0.0,6,1.0,0,False
7151,1,31,21,12,5,0.0,5,1.0,0,False
7155,0,21,15,12,1,0.0,6,3.0,0,False
7156,1,34,42,12,1,0.0,10,4.0,0,False
7157,0,18,23,12,2,0.0,6,3.1741227531896508,0,False
7158,1,32,18,12,4,0.0,7,2.0,0,False
7160,1,26,44,12,1,0.0,10,5.0,0,False
7161,0,21,22,12,2,0.0,5,4.0,0,False
7163,1,28,31,12,4,0.0,9,4.0,0,False
7166,0,33,23,12,4,0.0,5,3.0,0,False
7171,1,20,49,12,5,0.0,5,5.0,0,False
7172,1,20,46,12,1,0.0,6,2.0,0,False
7173,1,24,10,12,4,0.0,8,4.0,0,False
7180,0,24,17,12,4,0.0,7,2.0,0,False
7186,1,30,2,12,2,0.0,9,3.0,0,False
7189,0,27,36,12,5,0.0,9,3.0,0,False
7195,0,28,44,12,1,0.0,10,4.0,0,False
7204,1,26,23,12,5,0.0,6,2.797568246289284,0,False
7214,0,23,2,12,3,0.0,6,1.0,0,False
7218,1,75,18,12,4,0.0,8,4.0,0,True
7225,1,19,3,12,4,0.0,7,3.0,0,False
7242,0,27,10,12,3,0.0,9,5.0,0,False
7250,1,27,36,12,3,0.0,8,2.0,0,False
7261,1,20,3,12,4,0.0,8,4.0,0,False
7266,0,18,4,12,5,0.0,6,5.0,0,False
7270,1,20,23,12,3,0.0,7,5.0,0,False
7283,1,24,35,12,2,0.0,9,1.0,0,False
7288,1,26,23,12,4,0.0,7,4.0,0,False
7298,0,27,49,12,5,0.0,6,3.0,0,False
7299,1,32,22,12,4,0.0,6,2.0,0,False
7302,1,33,48,12,1,0.0,7,4.0,0,False
7304,0,20,23,12,2,0.0,9,3.0,0,False
7305,0,31,46,12,2,0.0,8,1.0,0,False
7307,1,27,48,12,5,0.0,7,5.0,0,False
7308,1,21,22,12,1,0.0,8,5.0,0,False
7310,1,20,18,12,3,0.0,9,2.0,0,False
7318,0,25,27,12,3,0.0,7,4.0,0,False
7323,1,34,48,12,1,0.0,9,1.0,0,False
7324,0,21,31,12,4,0.0,9,1.0,0,False
7330,0,26,6,12,4,0.0,6,4.0,0,False
7348,0,28,37,12,3,0.0,10,2.892412737550649,0,False
7353,0,28,42,12,5,0.0,10,1.0,0,False
7354,1,29,18,12,5,0.0,7,1.0,0,False
7355,0,24,18,12,1,0.0,9,3.1527362532021224,0,False
7356,1,21,19,12,4,0.0,6,5.0,0,False
7359,0,21,17,12,1,0.0,8,3.195671368266134,0,False
7362,0,24,15,12,3,0.0,8,1.0,0,False
7367,1,21,18,12,2,0.0,8,3.0,0,False
7368,0,27,36,12,4,0.0,9,4.0,0,False
7372,0,28,2,12,3,0.0,8,4.0,0,False
7376,1,21,18,12,3,0.0,6,3.0,0,False
7377,1,20,7,12,3,0.0,7,5.0,0,False
7383,1,34,48,12,2,0.0,7,3.0,0,False
7392,0,25,18,12,2,0.0,7,4.0,0,False
7396,1,32,44,12,1,0.0,10,2.0,0,False
7403,0,24,44,12,2,0.0,9,1.0,0,False
7420,0,26,17,12,2,0.0,7,3.134424008340413,0,False
7427,0,19,6,12,3,0.0,9,1.0,0,False
7428,0,21,7,12,5,0.0,9,2.0,0,False
7430,1,24,27,12,4,0.0,6,1.0,0,False
7432,1,23,36,12,4,0.0,8,5.0,0,False
7438,1,26,23,12,1,0.0,8,2.0,0,False
7447,0,33,21,12,1,0.0,8,1.0,0,False
7466,0,21,42,12,1,0.0,8,3.0,0,False
7467,0,33,42,12,1,0.0,10,3.0,0,False
7480,1,26,31,12,4,0.0,5,2.948322697831001,0,False
7491,0,19,3,12,4,0.0,10,2.0,0,False
7494,1,28,12,12,3,0.0,7,3.0,0,False
7524,0,20,7,12,4,0.0,10,4.0,0,False
7525,0,34,36,12,5,0.0,9,1.0,0,False
7542,1,28,49,12,2,0.0,10,4.0,0,False
7543,0,21,36,12,5,0.0,5,3.0,0,False
7552,0,25,2,12,1,0.0,6,3.0,0,False
7555,0,33,23,12,1,0.0,9,4.0,0,False
7556,1,26,17,12,5,0.0,10,5.0,0,False
7559,0,18,30,12,3,0.0,10,2.888819769273665,0,False
7565,1,26,18,12,5,0.0,6,1.0,0,False
7569,1,29,21,12,3,0.0,7,4.0,0,False
7575,0,34,7,12,1,0.0,8,2.0,0,False
7583,0,28,42,12,4,0.0,7,1.0,0,False
7590,1,26,18,12,3,0.0,9,2.0,0,False
7595,1,18,23,12,1,0.0,9,4.0,0,False
7596,1,18,18,12,4,0.0,7,5.0,0,False
7598,1,33,27,12,2,0.0,10,2.946614310403534,0,False
7610,0,28,46,12,1,0.0,8,5.0,0,False
7611,0,28,18,12,5,0.0,8,2.7679706335094023,0,False
7614,1,27,9,12,5,0.0,5,2.0,0,False
7621,0,33,4,12,4,0.0,8,2.8798545846197685,0,False
7622,1,33,22,12,1,0.0,9,3.0,0,False
7623,1,25,44,12,4,0.0,10,1.0,0,False
7627,1,19,10,12,5,0.0,6,5.0,0,False
7635,0,25,19,12,4,0.0,6,2.0,0,False
7650,0,20,18,12,3,0.0,7,2.0,0,False
7662,0,19,47,12,4,0.0,6,4.0,0,False
7666,1,34,48,12,3,0.0,7,3.0,0,False
7690,1,34,9,12,5,0.0,9,2.0,0,False
7692,1,26,38,12,3,0.0,9,2.0,0,False
7702,1,28,48,12,5,0.0,7,1.0,0,False
7709,1,33,18,12,3,0.0,5,4.0,0,False
7724,1,31,18,12,3,0.0,10,2.839250263158612,0,False
7729,0,20,22,12,1,0.0,9,1.0,0,False
7730,0,30,35,12,5,0.0,10,4.0,0,False
7733,0,23,18,12,4,0.0,5,1.0,0,False
7744,1,20,3,12,3,0.0,6,2.0,0,False
7747,0,25,3,12,2,0.0,9,1.0,0,False
7749,0,34,4,12,2,0.0,10,1.0,0,False
7752,0,33,43,12,4,0.0,7,2.0,0,False
7761,1,24,42,12,3,0.0,7,4.0,0,False
7788,0,21,21,12,3,0.0,8,4.0,0,False
7793,1,26,48,12,2,0.0,9,2.0,0,False
7797,0,20,37,12,3,0.0,6,1.0,0,False
7800,0,19,19,12,4,0.0,6,3.0,0,False
7809,1,30,43,12,5,0.0,9,1.0,0,False
7815,0,33,30,12,3,0.0,6,4.0,0,False
7816,1,20,46,12,5,0.0,5,4.0,0,False
7824,0,29,10,12,1,0.0,10,5.0,0,False
7826,1,23,43,12,3,0.0,7,1.0,0,False
7829,1,25,47,12,4,0.0,7,1.0,0,False
7831,0,25,18,12,3,0.0,6,3.0,0,False
7835,0,21,17,12,2,0.0,7,4.0,0,False
7837,0,29,47,12,3,0.0,9,4.0,0,False
7838,0,18,30,12,1,0.0,7,4.0,0,False
7842,1,25,36,12,3,0.0,8,3.0,0,False
7843,1,34,23,12,2,0.0,8,3.0359458291755734,0,False
7844,0,32,44,12,2,0.0,9,5.0,0,False
7845,0,28,42,12,5,0.0,6,4.0,0,False
7846,1,24,47,12,3,0.0,5,5.0,0,False
7849,1,27,44,12,4,0.0,6,2.0,0,False
7851,1,22,22,12,3,0.0,5,3.0,0,False
7858,1,25,44,12,5,0.0,6,2.0,0,False
7864,1,21,18,12,1,0.0,8,4.0,0,False
7865,0,21,16,12,1,0.0,7,4.0,0,False
7866,1,31,42,12,3,0.0,10,5.0,0,False
7870,1,22,48,12,3,0.0,10,3.0,0,False
7871,0,18,23,12,5,0.0,9,5.0,0,False
7883,1,24,42,12,5,0.0,9,4.0,0,False
7899,1,34,3,12,5,0.0,10,2.0,0,False
7902,0,27,18,12,1,0.0,6,4.0,0,False
7905,1,28,21,12,3,0.0,6,2.0,0,False
7922,1,25,12,12,2,0.0,6,3.0,0,False
7923,1,30,18,12,3,0.0,10,1.0,0,False
7933,1,29,7,12,3,0.0,9,3.0,0,False
7937,1,22,42,12,3,0.0,10,1.0,0,False
7938,1,29,37,12,1,0.0,9,3.0,0,False
7943,0,18,44,12,2,0.0,6,5.0,0,False
7949,1,21,2,12,3,0.0,6,1.0,0,False
7950,1,19,44,12,1,0.0,8,3.0,0,False
7953,1,22,18,12,3,0.0,8,5.0,0,False
7956,0,34,48,12,1,0.0,9,5.0,0,False
7961,1,20,37,12,3,0.0,9,3.0,0,False
7963,1,20,43,12,5,0.0,9,4.0,0,False
7973,1,24,22,12,5,0.0,7,1.0,0,False
7979,1,75,17,12,1,0.0,8,1.0,0,True
7982,1,19,35,12,4,0.0,6,3.0,0,False
7987,0,31,15,12,5,0.0,9,1.0,0,False
7993,1,28,47,12,3,0.0,8,2.0,0,False
7996,0,25,4,12,5,0.0,10,2.0,0,False
7997,1,20,37,12,5,0.0,9,2.0,0,False
7999,1,34,30,12,1,0.0,7,3.0,0,False
8004,0,32,22,12,1,0.0,9,2.0,0,False
8008,1,19,3,12,1,0.0,9,4.0,0,False
8009,1,22,18,12,4,0.0,8,2.0,0,False
8017,0,24,44,12,4,0.0,7,2.0,0,False
8024,1,28,9,12,3,0.0,10,2.8391185835256447,0,False
8025,0,21,21,12,5,0.0,10,5.0,0,False
8030,1,34,48,12,1,0.0,10,2.0,0,False
8040,0,23,17,12,1,0.0,7,4.0,0,False
8041,1,23,27,12,1,0.0,10,3.0,0,False
8042,0,33,19,12,4,0.0,7,5.0,0,False
8044,1,31,42,12,5,0.0,8,5.0,0,False
8060,1,21,18,12,5,0.0,7,4.0,0,False
8071,1,19,18,12,3,0.0,6,2.0,0,False
8078,1,20,30,12,3,0.0,8,2.920924199021007,0,False
8080,0,22,44,12,3,0.0,8,2.9770487796132876,0,False
8085,1,24,18,12,5,0.0,7,1.0,0,False
8107,0,28,15,12,5,0.0,10,1.0,0,False
8116,0,24,21,12,2,0.0,7,5.0,0,False
8117,0,20,9,12,4,0.0,8,4.0,0,False
8124,1,21,12,12,2,0.0,9,4.0,0,False
8127,1,31,18,12,4,0.0,8,3.0,0,False
8134,0,20,4,12,3,0.0,6,4.0,0,False
8135,0,22,42,12,3,0.0,5,2.0,0,False
8136,1,28,18,12,4,0.0,7,2.0,0,False
8137,1,20,42,12,5,0.0,9,1.0,0,False
8150,0,25,21,12,3,0.0,10,1.0,0,False
8157,0,25,2,12,4,0.0,8,1.0,0,False
8162,0,34,49,12,1,0.0,7,1.0,0,False
8164,0,33,36,12,2,0.0,7,5.0,0,False
8166,1,21,2,12,5,0.0,6,2.0,0,False
8185,1,25,49,12,5,0.0,10,5.0,0,False
8204,1,34,18,12,5,0.0,6,2.0,0,False
8205,1,-15,12,12,3,0.0,9,3.0,0,True
8210,1,21,15,12,2,0.0,7,3.075287975962601,0,False
8222,0,27,15,12,5,0.0,5,3.0,0,False
8223,1,23,6,12,3,0.0,5,3.058072787159011,0,False
8224,0,75,6,12,4,0.0,7,2.9428663191372584,0,True
8229,1,19,4,12,3,0.0,9,2.0,0,False
8232,0,24,6,12,5,0.0,8,1.0,0,False
8234,0,19,16,12,3,0.0,10,1.0,0,False
8242,0,31,9,12,3,0.0,8,4.0,0,False
8256,1,20,9,12,1,0.0,6,4.0,0,False
8258,0,28,23,12,3,0.0,7,3.0268241379176524,0,False
8261,1,27,16,12,4,0.0,9,4.0,0,False
8262,1,33,15,12,4,0.0,5,1.0,0,False
8266,1,23,35,12,1,0.0,10,1.0,0,False
8267,0,34,27,12,3,0.0,7,1.0,0,False
8270,1,30,18,12,4,0.0,10,2.0,0,False
8271,1,24,43,12,5,0.0,8,1.0,0,False
8283,0,34,21,12,1,0.0,10,5.0,0,False
8286,1,26,30,12,4,0.0,9,2.0,0,False
8288,1,33,37,12,1,0.0,10,3.0529306471756232,0,False
8289,1,18,4,12,5,0.0,6,1.0,0,False
8291,0,28,12,12,5,0.0,7,1.0,0,False
8292,0,20,4,12,5,0.0,9,5.0,0,False
8294,1,33,37,12,1,0.0,7,3.0,0,False
8299,1,25,12,12,3,0.0,9,2.0,0,False
8308,1,33,31,12,3,0.0,9,4.0,0,False
8310,1,34,31,12,1,0.0,6,3.230864131472389,0,False
8314,1,19,23,12,2,0.0,9,3.0,0,False
8315,1,32,21,12,3,0.0,7,1.0,0,False
8316,0,28,38,12,5,0.0,7,2.809391844119202,0,False
8328,1,29,43,12,2,0.0,9,2.0,0,False
8340,0,18,23,12,5,0.0,9,2.718568230390141,0,False
8344,1,29,21,12,2,0.0,10,4.0,0,False
8347,1,24,38,12,4,0.0,6,4.0,0,False
8358,0,25,21,12,3,0.0,5,4.0,0,False
8362,0,27,36,12,2,0.0,7,1.0,0,False
8363,0,24,15,12,4,0.0,5,2.0,0,False
8365,1,26,2,12,4,0.0,9,2.0,0,False
8375,1,33,12,12,2,0.0,8,4.0,0,False
8379,1,21,42,12,2,0.0,6,4.0,0,False
8390,1,25,38,12,3,0.0,9,2.8779397383717082,0,False
8398,0,27,7,12,3,0.0,6,2.0,0,False
8409,1,20,31,12,1,0.0,7,5.0,0,False
8411,1,25,12,12,2,0.0,8,5.0,0,False
8418,1,24,18,12,1,0.0,8,3.0,0,False
8422,0,31,7,12,5,0.0,8,1.0,0,False
8423,0,21,18,12,5,0.0,8,5.0,0,False
8425,0,18,48,12,1,0.0,6,4.0,0,False
8432,0,24,18,12,4,0.0,7,2.0,0,False
8434,1,19,18,12,5,0.0,7,2.0,0,False
8439,0,18,36,12,3,0.0,8,5.0,0,False
8442,1,18,30,12,3,0.0,7,3.0,0,False
8448,0,22,18,12,1,0.0,8,3.0,0,False
8454,0,25,48,12,4,0.0,8,3.0,0,False
8460,1,20,3,12,3,0.0,9,4.0,0,False
8467,0,22,9,12,2,0.0,8,2.0,0,False
8468,0,33,49,12,4,0.0,7,4.0,0,False
8471,0,23,6,12,5,0.0,6,3.0,0,False
8472,1,31,12,12,5,0.0,7,1.0,0,False
8473,0,34,37,12,4,0.0,7,5.0,0,False
8482,1,24,18,12,5,0.0,6,5.0,0,False
8483,0,29,23,12,4,0.0,6,2.963755621060796,0,False
8488,1,21,16,12,4,0.0,7,1.0,0,False
8491,1,24,43,12,4,0.0,9,1.0,0,False
8492,0,21,7,12,5,0.0,9,1.0,0,False
8496,0,33,18,12,1,0.0,5,3.0,0,False
8498,0,28,18,12,2,0.0,10,4.0,0,False
8499,1,24,31,12,2,0.0,10,4.0,0,False
8517,0,29,6,12,3,0.0,9,4.0,0,False
8527,1,30,48,12,3,0.0,8,2.0,0,False
8528,1,33,23,12,4,0.0,5,1.0,0,False
8536,1,19,23,12,2,0.0,7,2.0,0,False
8541,0,31,27,12,4,0.0,6,3.0,0,False
8542,0,19,2,12,3,0.0,6,1.0,0,False
8544,0,25,48,12,3,0.0,9,3.0,0,False
8548,0,20,46,12,3,0.0,9,4.0,0,False
8551,1,18,17,12,4,0.0,6,1.0,0,False
8552,1,28,18,12,5,0.0,10,3.0,0,False
8554,1,20,44,12,3,0.0,6,3.0073320524294944,0,False
8561,0,27,37,12,5,0.0,6,3.0,0,False
8562,1,21,31,12,3,0.0,7,1.0,0,False
8564,1,34,46,12,4,0.0,6,4.0,0,False
8567,1,18,43,12,4,0.0,8,3.0,0,False
8571,0,20,46,12,1,0.0,9,2.0,0,False
8575,0,18,23,12,3,0.0,6,4.0,0,False
8584,1,20,7,12,3,0.0,6,4.0,0,False
8586,1,23,49,12,4,0.0,7,2.8561607524916846,0,False
8587,1,22,17,12,4,0.0,6,4.0,0,False
8588,0,32,36,12,3,0.0,6,1.0,0,False
8589,1,32,18,12,3,0.0,8,1.0,0,False
8590,1,28,43,12,2,0.0,7,5.0,0,False
8594,1,28,27,12,4,0.0,10,3.0,0,False
8595,1,24,9,12,4,0.0,10,1.0,0,False
8596,1,34,18,12,5,0.0,6,4.0,0,False
8598,1,25,18,12,4,0.0,7,2.0,0,False
8599,0,30,31,12,1,0.0,10,1.0,0,False
8607,1,20,18,12,1,0.0,10,1.0,0,False
8608,1,28,47,12,2,0.0,7,3.0740867763596103,0,False
8609,0,-15,38,12,5,0.0,6,2.0,0,True
8612,1,23,36,12,3,0.0,6,4.0,0,False
8617,0,19,18,12,2,0.0,8,4.0,0,False
8623,1,25,49,12,2,0.0,9,3.0,0,False
8627,1,31,36,12,1,0.0,8,5.0,0,False
8634,1,19,30,12,3,0.0,9,2.0,0,False
8635,0,-15,6,12,3,0.0,7,5.0,0,True
8641,0,23,15,12,3,0.0,10,4.0,0,False
8650,0,26,23,12,3,0.0,5,2.0,0,False
8655,1,20,48,12,4,0.0,8,3.0,0,False
8669,0,21,44,12,5,0.0,9,1.0,0,False
8675,0,27,21,12,4,0.0,7,4.0,0,False
8677,1,32,48,12,5,0.0,7,2.0,0,False
8699,1,32,31,12,3,0.0,9,5.0,0,False
8700,0,34,16,12,3,0.0,7,4.0,0,False
8715,0,20,23,12,1,0.0,9,3.0,0,False
8717,0,34,22,12,5,0.0,7,4.0,0,False
8721,0,20,36,12,3,0.0,5,5.0,0,False
8723,1,18,49,12,2,0.0,9,5.0,0,False
8727,1,33,27,12,4,0.0,10,1.0,0,False
8729,1,21,44,12,3,0.0,6,2.0,0,False
8738,0,23,18,12,1,0.0,8,5.0,0,False
8741,0,26,15,12,5,0.0,10,4.0,0,False
8748,1,25,2,12,4,0.0,9,2.7751888337885076,0,False
8753,1,25,36,12,3,0.0,7,2.0,0,False
8771,1,29,49,12,2,0.0,6,3.118431652332962,0,False
8775,1,21,42,12,1,0.0,8,5.0,0,False
8785,1,19,15,12,4,0.0,8,1.0,0,False
8786,0,18,23,12,4,0.0,8,4.0,0,False
8788,1,29,27,12,4,0.0,6,4.0,0,False
8801,0,31,18,12,2,0.0,9,3.0,0,False
8808,0,33,47,12,3,0.0,10,3.0,0,False
8809,1,21,9,12,5,0.0,9,4.0,0,False
8811,0,34,18,12,3,0.0,9,2.0,0,False
8816,1,18,3,12,2,0.0,7,3.0,0,False
8823,0,24,10,12,3,0.0,10,2.0,0,False
8827,1,25,15,12,3,0.0,7,5.0,0,False
8834,1,24,49,12,5,0.0,6,2.0,0,False
8836,0,19,42,12,4,0.0,9,2.8241056683296297,0,False
8847,1,27,30,12,5,0.0,7,1.0,0,False
8857,1,26,22,12,1,0.0,7,3.0,0,False
8858,1,24,36,12,5,0.0,5,1.0,0,False
8859,1,20,6,12,4,0.0,7,1.0,0,False
8864,0,29,4,12,5,0.0,8,3.0,0,False
8869,1,22,23,12,2,0.0,7,3.0,0,False
8874,1,33,19,12,2,0.0,8,4.0,0,False
8881,1,18,43,12,5,0.0,5,5.0,0,False
8883,0,29,9,12,4,0.0,7,2.0,0,False
8892,0,30,36,12,1,0.0,9,4.0,0,False
8897,1,31,4,12,1,0.0,8,4.0,0,False
8898,0,21,44,12,3,0.0,8,5.0,0,False
8905,1,25,9,12,1,0.0,7,4.0,0,False
8923,0,31,46,12,5,0.0,8,3.0,0,False
8927,0,20,3,12,4,0.0,6,4.0,0,False
8931,1,32,49,12,1,0.0,10,3.05082977385566,0,False
8934,1,22,38,12,3,0.0,7,5.0,0,False
8937,0,31,22,12,5,0.0,10,3.0,0,False
8949,0,20,37,12,4,0.0,6,1.0,0,False
8951,0,30,18,12,1,0.0,7,4.0,0,False
8956,0,18,37,12,3,0.0,10,1.0,0,False
8966,0,20,43,12,2,0.0,7,5.0,0,False
8973,1,34,7,12,5,0.0,9,2.670913120002499,0,False
8977,1,29,42,12,5,0.0,10,3.0,0,False
8979,1,20,18,12,5,0.0,6,1.0,0,False
8982,1,29,35,12,4,0.0,8,2.0,0,False
8999,0,34,37,12,5,0.0,6,5.0,0,False
9001,0,19,7,12,3,0.0,6,4.0,0,False
9007,1,25,18,12,3,0.0,6,3.013173930782301,0,False
9021,0,29,18,12,5,0.0,6,1.0,0,False
9027,0,24,38,12,3,0.0,10,2.0,0,False
9029,1,30,18,12,1,0.0,9,1.0,0,False
9030,0,27,3,12,3,0.0,6,4.0,0,False
9037,1,23,48,12,3,0.0,7,4.0,0,False
9038,1,20,37,12,3,0.0,10,4.0,0,False
9042,1,26,42,12,1,0.0,6,1.0,0,False
9052,1,20,30,12,4,0.0,10,2.7249088406660724,0,False
9066,0,28,37,12,3,0.0,7,3.0249042898159435,0,False
9082,0,28,35,12,4,0.0,9,4.0,0,False
9083,0,24,2,12,3,0.0,5,2.0,0,False
9092,1,19,22,12,3,0.0,7,3.0,0,False
9093,1,20,42,12,4,0.0,8,2.0,0,False
9095,0,18,27,12,5,0.0,6,2.0,0,False
9096,1,29,21,12,1,0.0,8,5.0,0,False
9098,1,24,44,12,1,0.0,10,3.0,0,False
9099,1,25,36,12,1,0.0,6,3.0,0,False
9110,1,29,43,12,5,0.0,9,3.0,0,False
9119,1,18,15,12,4,0.0,10,4.0,0,False
9123,1,21,27,12,5,0.0,10,1.0,0,False
9127,0,22,2,12,1,0.0,8,4.0,0,False
9131,0,25,21,12,1,0.0,8,2.0,0,False
9136,1,23,2,12,2,0.0,8,1.0,0,False
9138,0,18,19,12,5,0.0,10,2.0,0,False
9149,1,28,3,12,3,0.0,5,4.0,0,False
9151,0,32,37,12,4,0.0,9,3.0,0,False
9152,0,21,35,12,3,0.0,9,4.0,0,False
9153,1,29,43,12,2,0.0,6,5.0,0,False
9154,0,33,38,12,2,0.0,7,5.0,0,False
9158,1,18,2,12,4,0.0,6,2.904493361424315,0,False
9168,0,28,19,12,4,0.0,6,2.963848859857072,0,False
9181,1,33,18,12,4,0.0,7,5.0,0,False
9187,0,20,21,12,3,0.0,7,5.0,0,False
9195,0,34,17,12,2,0.0,7,4.0,0,False
9196,0,25,23,12,5,0.0,9,3.0,0,False
9200,1,18,3,12,5,0.0,9,3.0,0,False
9205,1,21,43,12,3,0.0,6,2.0,0,False
9210,1,26,17,12,5,0.0,7,2.7542271875777753,0,False
9211,1,29,18,12,4,0.0,9,2.0,0,False
9212,0,18,37,12,2,0.0,6,3.1722029050879414,0,False
9225,0,34,18,12,3,0.0,9,4.0,0,False
9226,1,28,43,12,4,0.0,6,2.0,0,False
9233,1,19,38,12,5,0.0,6,5.0,0,False
9236,1,21,44,12,3,0.0,8,4.0,0,False
9238,1,24,6,12,5,0.0,7,2.0,0,False
9239,1,33,49,12,3,0.0,9,4.0,0,False
9243,0,32,18,12,5,0.0,8,2.7697917904405376,0,False
9247,1,32,17,12,3,0.0,8,3.0,0,False
9248,1,20,15,12,5,0.0,8,2.0,0,False
9249,0,28,17,12,5,0.0,10,2.0,0,False
9254,1,30,37,12,2,0.0,6,4.0,0,False
9280,0,20,19,12,2,0.0,6,3.1755818596842778,0,False
9284,0,29,37,12,3,0.0,7,3.0,0,False
9285,1,21,46,12,1,0.0,10,5.0,0,False
9287,1,18,16,12,2,0.0,8,5.0,0,False
9291,1,22,36,12,5,0.0,8,1.0,0,False
9293,0,18,36,12,5,0.0,10,5.0,0,False
9294,1,25,15,12,5,0.0,9,4.0,0,False
9304,1,34,48,12,4,0.0,9,5.0,0,False
9306,0,34,44,12,4,0.0,8,4.0,0,False
9320,1,24,47,12,1,0.0,6,2.0,0,False
9329,1,19,18,12,4,0.0,6,1.0,0,False
9330,0,24,18,12,3,0.0,8,2.0,0,False
9335,1,23,44,12,4,0.0,9,3.0,0,False
9337,1,33,2,12,3,0.0,7,3.0,0,False
9344,1,22,12,12,4,0.0,8,3.0,0,False
9349,1,23,15,12,1,0.0,9,4.0,0,False
9352,0,29,44,12,1,0.0,8,2.0,0,False
9353,1,21,17,12,1,0.0,9,1.0,0,False
9364,0,24,18,12,2,0.0,9,3.0,0,False
9365,1,32,6,12,3,0.0,9,3.0,0,False
9371,1,32,42,12,5,0.0,6,4.0,0,False
9372,1,21,37,12,5,0.0,6,1.0,0,False
9386,0,28,9,12,3,0.0,8,5.0,0,False
9397,0,32,6,12,2,0.0,8,2.0,0,False
9400,1,19,18,12,2,0.0,9,2.0,0,False
9401,0,27,43,12,2,0.0,9,5.0,0,False
9405,0,22,19,12,2,0.0,7,1.0,0,False
9410,1,33,36,12,4,0.0,9,3.0,0,False
9412,1,26,36,12,5,0.0,9,1.0,0,False
9414,1,18,49,12,2,0.0,5,3.0,0,False
9415,1,24,48,12,1,0.0,9,4.0,0,False
9417,0,26,49,12,4,0.0,8,4.0,0,False
9418,1,28,30,12,2,0.0,10,1.0,0,False
9421,1,27,35,12,1,0.0,8,2.0,0,False
9422,0,31,6,12,3,0.0,7,1.0,0,False
9424,0,34,37,12,4,0.0,6,3.0,0,False
9427,0,31,42,12,2,0.0,7,2.0,0,False
9430,1,30,37,12,3,0.0,6,4.0,0,False
9434,1,28,48,12,3,0.0,8,5.0,0,False
9439,0,21,17,12,3,0.0,8,3.0,0,False
9440,1,23,27,12,3,0.0,7,5.0,0,False
9441,0,29,15,12,4,0.0,9,1.0,0,False
9443,1,34,46,12,2,0.0,6,2.0,0,False
9447,1,28,46,12,4,0.0,5,2.0,0,False
